test_year,score,budget_share,test_component_records,target_records,selected_component_records,captured_target_records,capture_rate,selected_target_rate,overall_target_rate,lift,event_deduplicated_cost_capture,event_deduplicated_aos_capture,selected_event_deduplicated_cost,total_event_deduplicated_cost,selected_event_deduplicated_aos,total_event_deduplicated_aos
2015,historical_frequency,0.2,11011,685,2203,13,0.01897810218978102,0.005901044030866999,0.0622105167559713,0.09485605229762997,0.006298086208029071,0.02567459156691757,307588.0,48838328.0,886.5,34528.3
2016,hierarchical_review_rule,0.01,10452,657,105,71,0.1080669710806697,0.6761904761904762,0.06285878300803674,10.75729506414438,0.28174602524109194,0.07658429165647174,4812514.0,17081036.0,2817.0,36783.0
2016,hierarchical_review_rule,0.025,10452,657,262,151,0.2298325722983257,0.5763358778625954,0.06285878300803674,9.168740632298094,0.3910698390893854,0.3548650191664628,6679878.0,17081036.0,13053.0,36783.0
2016,hierarchical_review_rule,0.05,10452,657,523,243,0.3698630136986301,0.4646271510516252,0.06285878300803674,7.391602713533618,0.46758194292196326,0.5671098061604546,7986784.0,17081036.0,20860.0,36783.0
2016,hierarchical_review_rule,0.1,10452,657,1046,379,0.5768645357686454,0.36233269598470363,0.06285878300803674,5.764233391829714,0.7062246107320422,0.6777315607753582,12063048.0,17081036.0,24929.0,36783.0
2016,hierarchical_review_rule,0.2,10452,657,2091,483,0.7351598173515982,0.2309899569583931,0.06285878300803674,3.6747443380960805,0.8017258437954232,0.8137182937770165,13694308.0,17081036.0,29931.0,36783.0
2016,historical_frequency,0.01,10452,657,105,1,0.0015220700152207,0.009523809523809525,0.06285878300803674,0.15151119808654057,0.0,8.15594160345812e-05,0.0,17081036.0,3.0,36783.0
2016,historical_frequency,0.025,10452,657,262,4,0.0060882800608828,0.015267175572519083,0.06285878300803674,0.24288054655094285,0.01594481739866364,0.0013865100725878802,272354.0,17081036.0,51.0,36783.0
2016,historical_frequency,0.05,10452,657,523,6,0.0091324200913242,0.011472275334608031,0.06285878300803674,0.18250870897613872,0.016076542429861982,0.002582714841095071,274604.0,17081036.0,95.0,36783.0
2016,historical_frequency,0.1,10452,657,1046,7,0.0106544901065449,0.006692160611854685,0.06285878300803674,0.10646341356941426,0.016429448424556917,0.00296332544925645,280632.0,17081036.0,109.0,36783.0
2016,historical_frequency,0.2,10452,657,2091,22,0.0334855403348554,0.010521281683405069,0.06285878300803674,0.167379659292161,0.020598867656505145,0.012152352989152598,351850.0,17081036.0,447.0,36783.0
2017,hierarchical_review_rule,0.01,11128,768,112,77,0.10026041666666667,0.6875,0.06901509705248023,9.961588541666668,0.5001466010414883,0.1400062642623831,24324829.0,48635398.0,3129.0,22349.0
2017,hierarchical_review_rule,0.025,11128,768,279,167,0.21744791666666666,0.5985663082437276,0.06901509705248023,8.672976403823178,0.7128516764682382,0.29885006040538725,34669825.0,48635398.0,6679.0,22349.0
2017,hierarchical_review_rule,0.05,11128,768,557,279,0.36328125,0.5008976660682226,0.06901509705248023,7.257798473967684,0.7908080036684392,0.42185332677077275,38461262.0,48635398.0,9428.0,22349.0
2017,hierarchical_review_rule,0.1,11128,768,1113,413,0.5377604166666666,0.3710691823899371,0.06901509705248023,5.37663784067086,0.872695973414261,0.7097409280057273,42443916.0,48635398.0,15862.0,22349.0
2017,hierarchical_review_rule,0.2,11128,768,2226,570,0.7421875,0.2560646900269542,0.06901509705248023,3.710270664869722,0.936279744230735,0.8577564991722225,45536338.0,48635398.0,19170.0,22349.0
2017,historical_frequency,0.01,11128,768,112,5,0.006510416666666667,0.044642857142857144,0.06901509705248023,0.6468563988095238,0.0016308286404893818,0.0016555550583918744,79316.0,48635398.0,37.0,22349.0
2017,historical_frequency,0.025,11128,768,279,5,0.006510416666666667,0.017921146953405017,0.06901509705248023,0.2596699522102748,0.0016720743192026515,0.0033558548480916374,81322.0,48635398.0,75.0,22349.0
2017,historical_frequency,0.05,11128,768,557,9,0.01171875,0.01615798922800718,0.06901509705248023,0.23412253141831238,0.001692285935441507,0.004653452056020403,82305.0,48635398.0,104.0,22349.0
2017,historical_frequency,0.1,11128,768,1113,14,0.018229166666666668,0.012578616352201259,0.06901509705248023,0.1822589098532495,0.001785304604683198,0.011499395946127344,86829.0,48635398.0,257.0,22349.0
2017,historical_frequency,0.2,11128,768,2226,26,0.033854166666666664,0.011680143755615454,0.06901509705248023,0.1692404162923031,0.012993601902877407,0.019150744999776276,631949.0,48635398.0,428.0,22349.0
2018,hierarchical_review_rule,0.01,12760,814,128,89,0.10933660933660934,0.6953125,0.06379310344827586,10.899493243243242,0.2592325499477535,0.1956145668534591,4170575.0,16088161.0,6615.0,33816.5
2018,hierarchical_review_rule,0.025,12760,814,319,192,0.23587223587223588,0.6018808777429467,0.06379310344827586,9.434889434889435,0.3778796718904044,0.3138113051321101,6079389.0,16088161.0,10612.0,33816.5
2018,hierarchical_review_rule,0.05,12760,814,638,313,0.3845208845208845,0.49059561128526646,0.06379310344827586,7.69041769041769,0.4791121869056382,0.5366315260301924,7708034.0,16088161.0,18147.0,33816.5
2018,hierarchical_review_rule,0.1,12760,814,1276,479,0.5884520884520884,0.37539184952978055,0.06379310344827586,5.884520884520884,0.6207757368912457,0.7981310898525867,9987140.0,16088161.0,26990.0,33816.5
2018,hierarchical_review_rule,0.2,12760,814,2552,621,0.7628992628992629,0.24333855799373041,0.06379310344827586,3.8144963144963144,0.8217328257716964,0.8740555645912498,13220170.0,16088161.0,29557.5,33816.5
2018,historical_frequency,0.01,12760,814,128,8,0.009828009828009828,0.0625,0.06379310344827586,0.9797297297297297,3.18868017295451e-05,0.0010054263451273787,513.0,16088161.0,34.0,33816.5
2018,historical_frequency,0.025,12760,814,319,9,0.011056511056511056,0.02821316614420063,0.06379310344827586,0.44226044226044225,0.0005448727172732794,0.002365709047358538,8766.0,16088161.0,80.0,33816.5
2018,historical_frequency,0.05,12760,814,638,14,0.0171990171990172,0.0219435736677116,0.06379310344827586,0.34398034398034394,0.001276839534363188,0.003578134934129789,20542.0,16088161.0,121.0,33816.5
2018,historical_frequency,0.1,12760,814,1276,19,0.02334152334152334,0.014890282131661442,0.06379310344827586,0.2334152334152334,0.003152877448205547,0.006357843064776071,50724.0,16088161.0,215.0,33816.5
2018,historical_frequency,0.2,12760,814,2552,32,0.03931203931203931,0.012539184952978056,0.06379310344827586,0.19656019656019655,0.011501873955637317,0.009270622329336271,185044.0,16088161.0,313.5,33816.5
2019,hierarchical_review_rule,0.01,13667,863,137,86,0.0996523754345307,0.6277372262773723,0.06314480134630862,9.94123368659658,0.15907387485790764,0.16487314667428007,4518764.0,28406701.0,3372.5,20455.120000000003
2019,hierarchical_review_rule,0.025,13667,863,342,194,0.22479721900347624,0.5672514619883041,0.06314480134630862,8.983343836609679,0.20955643529320775,0.28668372515047574,5952807.0,28406701.0,5864.15,20455.120000000003
2019,hierarchical_review_rule,0.05,13667,863,684,334,0.3870220162224797,0.48830409356725146,0.06314480134630862,7.733084642854723,0.33787066650224534,0.43547776791336346,9597791.0,28406701.0,8907.75,20455.120000000003
2019,hierarchical_review_rule,0.1,13667,863,1367,513,0.5944380069524913,0.37527432333577176,0.06314480134630862,5.9430755237890995,0.6605599150707433,0.7605479703858984,18764328.0,28406701.0,15557.1,20455.120000000003
2019,hierarchical_review_rule,0.2,13667,863,2734,647,0.7497103128621089,0.23664959765910754,0.06314480134630862,3.7477289121749977,0.9338535650443887,0.8982895236009371,26527699.0,28406701.0,18374.620000000003,20455.120000000003
2019,historical_frequency,0.01,13667,863,137,1,0.0011587485515643105,0.0072992700729927005,0.06314480134630862,0.11559574054182067,0.0009623081539809921,0.006489817708231483,27336.0,28406701.0,132.75,20455.120000000003
2019,historical_frequency,0.025,13667,863,342,1,0.0011587485515643105,0.0029239766081871343,0.06314480134630862,0.04630589606499834,0.0010685858945746638,0.007760893116246689,30355.0,28406701.0,158.75,20455.120000000003
2019,historical_frequency,0.05,13667,863,684,7,0.008111239860950173,0.01023391812865497,0.06314480134630862,0.1620706362274942,0.002126998133292564,0.010327487690123547,60421.0,28406701.0,211.25,20455.120000000003
2019,historical_frequency,0.1,13667,863,1367,20,0.023174971031286212,0.014630577907827359,0.06314480134630862,0.2316988508299844,0.00237546063515084,0.012023884484666918,67479.0,28406701.0,245.95,20455.120000000003
2019,historical_frequency,0.2,13667,863,2734,33,0.038238702201622246,0.012070226773957572,0.06314480134630862,0.19115155193473712,0.01976963111626373,0.02075763916320217,561590.0,28406701.0,424.59999999999997,20455.120000000003
2020,hierarchical_review_rule,0.01,8269,558,83,55,0.0985663082437276,0.6626506024096386,0.0674809529568267,9.81981690201667,0.01980095912141078,0.36849636009153036,327940.0,16561824.0,6747.5,18310.89999999999
2020,hierarchical_review_rule,0.025,8269,558,207,123,0.22043010752688172,0.5942028985507246,0.0674809529568267,8.805490623863696,0.6148508763285976,0.5615999213583169,10183052.0,16561824.0,10283.4,18310.89999999999
2020,hierarchical_review_rule,0.05,8269,558,414,209,0.37455197132616486,0.5048309178743962,0.0674809529568267,7.481087562550864,0.6483599270225309,0.6592193720680035,10738023.0,16561824.0,12070.9,18310.89999999999
2020,hierarchical_review_rule,0.1,8269,558,827,320,0.5734767025089605,0.38694074969770254,0.0674809529568267,5.734073582885847,0.8523548493209444,0.7236847997640753,14116551.0,16561824.0,13251.32,18310.89999999999
2020,hierarchical_review_rule,0.2,8269,558,1654,408,0.7311827956989247,0.24667472793228537,0.0674809529568267,3.6554719090897274,0.9079728174867696,0.835033777695253,15037686.0,16561824.0,15290.220000000001,18310.89999999999
2020,historical_frequency,0.01,8269,558,83,0,0.0,0.0,0.0674809529568267,0.0,0.0,0.00016383684035192148,0.0,16561824.0,3.0,18310.900000000005
2020,historical_frequency,0.025,8269,558,207,4,0.007168458781362007,0.01932367149758454,0.0674809529568267,0.286357418662234,4.945107495406303e-05,0.0004368982409384573,819.0,16561824.0,8.0,18310.900000000005
2020,historical_frequency,0.05,8269,558,414,5,0.008960573476702509,0.012077294685990338,0.0674809529568267,0.17897338666389626,0.000295619612912201,0.0016793276136071952,4896.0,16561824.0,30.75,18310.900000000005
2020,historical_frequency,0.1,8269,558,827,11,0.01971326164874552,0.013301088270858524,0.0674809529568267,0.19710877941170096,0.007165937761444633,0.007914957757401328,118681.0,16561824.0,144.93,18310.900000000005
2020,historical_frequency,0.2,8269,558,1654,16,0.02867383512544803,0.009673518742442563,0.0674809529568267,0.14335183957214617,0.009181174730512774,0.011317302808709564,152057.0,16561824.0,207.23000000000002,18310.900000000005
2021,hierarchical_review_rule,0.01,11800,753,118,93,0.12350597609561753,0.788135593220339,0.06381355932203389,12.350597609561754,0.6116678954824697,0.24014420281428053,28424338.0,46470214.0,8920.8,37147.68000000003
2021,hierarchical_review_rule,0.025,11800,753,295,186,0.24701195219123506,0.6305084745762712,0.06381355932203389,9.880478087649404,0.7479502676703834,0.5358988771304153,34757409.0,46470214.0,19907.4,37147.68000000003
2021,hierarchical_review_rule,0.05,11800,753,590,318,0.42231075697211157,0.5389830508474577,0.06381355932203389,8.446215139442232,0.8628410663226126,0.6466931447670482,40096409.0,46470214.0,24023.15,37147.68000000003
2021,hierarchical_review_rule,0.1,11800,753,1180,452,0.600265604249668,0.38305084745762713,0.06381355932203389,6.002656042496681,0.9008829182495265,0.76533985433276,41864222.0,46470214.0,28430.600000000002,37147.68000000003
2021,hierarchical_review_rule,0.2,11800,753,2360,563,0.747675962815405,0.23855932203389832,0.06381355932203389,3.738379814077026,0.9376978767517619,0.9313636813927542,43575021.0,46470214.0,34598.000000000015,37147.68000000003
2021,historical_frequency,0.01,11800,753,118,1,0.0013280212483399733,0.00847457627118644,0.06381355932203389,0.13280212483399736,7.66082118752455e-06,0.0008022035292648152,356.0,46470214.0,29.8,37147.680000000015
2021,historical_frequency,0.025,11800,753,295,1,0.0013280212483399733,0.003389830508474576,0.06381355932203389,0.05312084993359894,7.66082118752455e-06,0.0009973704952772281,356.0,46470214.0,37.05,37147.680000000015
2021,historical_frequency,0.05,11800,753,590,4,0.005312084993359893,0.006779661016949152,0.06381355932203389,0.10624169986719788,2.2982463562573653e-05,0.002087613546794846,1068.0,46470214.0,77.55,37147.680000000015
2021,historical_frequency,0.1,11800,753,1180,8,0.010624169986719787,0.006779661016949152,0.06381355932203389,0.10624169986719788,6.922713977602943e-05,0.0023043161780224217,3217.0,46470214.0,85.6,37147.680000000015
2021,historical_frequency,0.2,11800,753,2360,26,0.034528552456839307,0.011016949152542373,0.06381355932203389,0.17264276228419656,0.006711180628520454,0.005180673463322606,311870.0,46470214.0,192.45,37147.680000000015
2022,hierarchical_review_rule,0.01,13370,776,134,84,0.10824742268041238,0.6268656716417911,0.058040388930441285,10.80050777042622,0.5942652299199871,0.3081669791005712,23984698.0,40360258.0,8091.3,26256.22
2022,hierarchical_review_rule,0.025,13370,776,335,177,0.22809278350515463,0.5283582089552239,0.058040388930441285,9.103285120787813,0.6985840130159723,0.4777287058076143,28195031.0,40360258.0,12543.349999999999,26256.22
2022,hierarchical_review_rule,0.05,13370,776,669,306,0.3943298969072165,0.45739910313901344,0.058040388930441285,7.88070361980491,0.8269800207917403,0.6710486124811567,33377127.0,40360258.0,17619.199999999997,26256.22
2022,hierarchical_review_rule,0.1,13370,776,1337,435,0.5605670103092784,0.32535527299925204,0.058040388930441285,5.605670103092783,0.8888356709711815,0.7672924739356997,35873637.0,40360258.0,20146.199999999997,26256.22
2022,hierarchical_review_rule,0.2,13370,776,2674,563,0.7255154639175257,0.21054599850411368,0.058040388930441285,3.627577319587629,0.9152624594223358,0.9004209288313396,36940229.0,40360258.0,23641.649999999998,26256.22
2022,historical_frequency,0.01,13370,776,134,4,0.005154639175257732,0.029850746268656716,0.058040388930441285,0.51430989382982,6.469235157020056e-05,0.00033515867859120624,2611.0,40360258.0,8.8,26256.22
2022,historical_frequency,0.025,13370,776,335,5,0.006443298969072165,0.014925373134328358,0.058040388930441285,0.25715494691491,7.01432582517188e-05,0.00048750353249629995,2831.0,40360258.0,12.8,26256.22
2022,historical_frequency,0.05,13370,776,669,9,0.011597938144329897,0.013452914798206279,0.058040388930441285,0.23178540058249736,0.0011481839387647126,0.003477271290383764,46341.0,40360258.0,91.3,26256.22
2022,historical_frequency,0.1,13370,776,1337,12,0.015463917525773196,0.008975317875841436,0.058040388930441285,0.15463917525773196,0.0013605958614040575,0.004713930641958362,54914.0,40360258.0,123.77,26256.22
2022,historical_frequency,0.2,13370,776,2674,28,0.03608247422680412,0.010471204188481676,0.058040388930441285,0.18041237113402064,0.008851776913814575,0.013692755468989824,357260.0,40360258.0,359.52,26256.22
2023,hierarchical_review_rule,0.01,15753,810,158,103,0.1271604938271605,0.6518987341772152,0.051418777375737953,12.67822315986873,0.4405017800732776,0.19773519790731428,17937088.0,40719672.0,6318.65,31955.110000000008
2023,hierarchical_review_rule,0.025,15753,810,394,207,0.25555555555555554,0.5253807106598984,0.051418777375737953,10.217681895093062,0.7788538915539398,0.503670617938727,31714675.0,40719672.0,16094.85,31955.110000000008
2023,hierarchical_review_rule,0.05,15753,810,788,343,0.42345679012345677,0.4352791878172589,0.051418777375737953,8.465374130475654,0.8461907551711124,0.6128650472490941,34456610.0,40719672.0,19584.170000000002,31955.110000000008
2023,hierarchical_review_rule,0.1,15753,810,1576,478,0.5901234567901235,0.3032994923857868,0.051418777375737953,5.898613461176913,0.891020536707663,0.7745355907083403,36282064.0,40719672.0,24750.37,31955.110000000008
2023,hierarchical_review_rule,0.2,15753,810,3151,601,0.7419753086419754,0.19073310060298318,0.051418777375737953,3.709405597282462,0.9484094076199828,0.8208802911334052,38618920.0,40719672.0,26231.319999999996,31955.110000000008
2023,historical_frequency,0.01,15753,810,158,2,0.0024691358024691358,0.012658227848101266,0.051418777375737953,0.24617909048288794,4.150328126415164e-05,0.00041620886299562103,1690.0,40719672.0,13.3,31955.11
2023,historical_frequency,0.025,15753,810,394,4,0.0049382716049382715,0.01015228426395939,0.051418777375737953,0.1974431284075954,7.080115969499951e-05,0.04901563474511588,2883.0,40719672.0,1566.3,31955.11
2023,historical_frequency,0.05,15753,810,788,6,0.007407407407407408,0.007614213197969543,0.051418777375737953,0.14808234630569655,0.00013200008094367755,0.049937240084606184,5375.0,40719672.0,1595.75,31955.11
2023,historical_frequency,0.1,15753,810,1576,10,0.012345679012345678,0.006345177664974619,0.051418777375737953,0.12340195525474713,0.001264867752372858,0.05308227698167836,51505.0,40719672.0,1696.25,31955.11
2023,historical_frequency,0.2,15753,810,3151,36,0.044444444444444446,0.011424944462075532,0.051418777375737953,0.2221940124828097,0.00725614882163098,0.060888540205306756,295468.0,40719672.0,1945.7,31955.11
2024,hierarchical_review_rule,0.01,17957,889,180,115,0.12935883014623173,0.6388888888888888,0.049507155983738935,12.90498062742157,0.09553982439205438,0.23166258017891705,3459680.0,36211915.0,7998.0,34524.35000000002
2024,hierarchical_review_rule,0.025,17957,889,449,232,0.2609673790776153,0.5167037861915368,0.049507155983738935,10.43695150578338,0.6798405441965718,0.6577097034411941,24618328.0,36211915.0,22707.0,34524.35000000002
2024,hierarchical_review_rule,0.05,17957,889,898,381,0.42857142857142855,0.4242761692650334,0.049507155983738935,8.56999681832644,0.783226294439275,0.7799376382176633,28362124.0,36211915.0,26926.84,34524.35000000002
2024,hierarchical_review_rule,0.1,17957,889,1796,523,0.5883014623172104,0.29120267260579064,0.049507155983738935,5.882031936987832,0.8696473246443884,0.8215054012602694,31491595.0,36211915.0,28361.94,34524.35000000002
2024,hierarchical_review_rule,0.2,17957,889,3592,650,0.7311586051743532,0.1809576837416481,0.049507155983738935,3.655182370021119,0.9035113442633453,0.8993516170470983,32717876.0,36211915.0,31049.530000000006,34524.35000000002
2024,historical_frequency,0.01,17957,889,180,4,0.0044994375703037125,0.022222222222222223,0.049507155983738935,0.44886889138857644,4.53441912696415e-05,0.0006386796565322736,1642.0,36211915.0,22.05,34524.35
2024,historical_frequency,0.025,17957,889,449,6,0.006749156355455568,0.013363028953229399,0.049507155983738935,0.2699211596323288,5.951079913890221e-05,0.02193524280688847,2155.0,36211915.0,757.3,34524.35
2024,historical_frequency,0.05,17957,889,898,10,0.01124859392575928,0.011135857461024499,0.049507155983738935,0.22493429969360731,0.00012015382229854455,0.024607269941360227,4351.0,36211915.0,849.55,34524.35
2024,historical_frequency,0.1,17957,889,1796,13,0.014623172103487065,0.007238307349665924,0.049507155983738935,0.14620729480084477,0.00014426190937430402,0.026048281864828736,5224.0,36211915.0,899.3,34524.35
2024,historical_frequency,0.2,17957,889,3592,35,0.03937007874015748,0.009743875278396437,0.049507155983738935,0.1968175122319064,0.012801449467668308,0.034237284699060226,463565.0,36211915.0,1182.02,34524.35
2025,hierarchical_review_rule,0.01,19970,954,200,117,0.12264150943396226,0.585,0.047771657486229344,12.245754716981132,0.3448794095859421,0.3368210109727321,8153400.0,23641307.0,10441.0,30998.660000000025
2025,hierarchical_review_rule,0.025,19970,954,500,254,0.2662473794549266,0.508,0.047771657486229344,10.633920335429769,0.49261011669109495,0.49352939772235277,11645947.0,23641307.0,15298.75,30998.660000000025
2025,hierarchical_review_rule,0.05,19970,954,999,404,0.42348008385744235,0.4044044044044044,0.047771657486229344,8.465362637270394,0.6253839942097956,0.575243897639446,14784895.0,23641307.0,17831.79,30998.660000000025
2025,hierarchical_review_rule,0.1,19970,954,1997,566,0.5932914046121593,0.28342513770655986,0.047771657486229344,5.932914046121594,0.6929884629475012,0.6716900020839607,16383153.0,23641307.0,20821.490000000005,30998.660000000025
2025,hierarchical_review_rule,0.2,19970,954,3994,676,0.7085953878406709,0.16925388082123186,0.047771657486229344,3.5429769392033545,0.8304858102811321,0.7588953845101689,19633770.0,23641307.0,23524.740000000013,30998.660000000025
2025,historical_frequency,0.01,19970,954,200,1,0.0010482180293501049,0.005,0.047771657486229344,0.10466457023060798,4.6528730412409096e-05,0.001190374035522826,1100.0,23641307.0,36.900000000000006,30998.660000000003
2025,historical_frequency,0.025,19970,954,500,4,0.0041928721174004195,0.008,0.047771657486229344,0.16746331236897274,0.00010997699915660331,0.0018645967277295212,2600.0,23641307.0,57.800000000000004,30998.660000000003
2025,historical_frequency,0.05,19970,954,999,9,0.009433962264150943,0.009009009009009009,0.047771657486229344,0.18858481122632065,0.00020113101191909568,0.00453245398349477,4755.0,23641307.0,140.5,30998.660000000003
2025,historical_frequency,0.1,19970,954,1997,18,0.018867924528301886,0.009013520280420632,0.047771657486229344,0.18867924528301888,0.00025611951149739735,0.004851822627171625,6055.0,23641307.0,150.39999999999998,30998.660000000003
2025,historical_frequency,0.2,19970,954,3994,40,0.041928721174004195,0.010015022533800702,0.047771657486229344,0.20964360587002098,0.00070237233499823,0.012021487380422247,16605.0,23641307.0,372.6499999999999,30998.660000000003
