airport_id,year,candidate_component_records,matched_component_records,weather_observations
MSN,2023,20,19,8741
MSN,2024,22,22,8766
MSN,2025,32,32,8727
ABQ,2000,4,2,8530
ABQ,2001,3,0,8692
ABQ,2002,5,5,8696
ABQ,2003,9,4,8734
ABQ,2004,16,8,8743
ABQ,2005,23,16,8713
ABQ,2006,38,32,8713
ABQ,2007,29,20,8679
ABQ,2008,32,24,8720
ABQ,2009,24,19,8741
ABQ,2010,17,9,8685
ABQ,2011,15,13,8517
ABQ,2012,22,18,7196
ABQ,2013,10,8,8728
ABQ,2014,36,33,8735
ABQ,2015,19,15,8723
ABQ,2016,17,16,8740
ABQ,2017,21,16,8726
ABQ,2018,39,39,8719
ABQ,2019,15,13,8733
ABQ,2020,8,8,8752
ABQ,2021,12,12,8728
ABQ,2022,13,13,8698
ABQ,2023,25,22,8729
ABQ,2024,36,35,8753
ABQ,2025,33,32,8714
PIE,2000,4,0,8684
PIE,2001,6,5,8656
PIE,2002,6,4,8658
PIE,2003,7,3,8644
PIE,2004,12,12,8713
PIE,2005,10,7,8731
PIE,2006,1,1,8690
PIE,2007,6,3,8695
PIE,2008,6,4,8740
PIE,2009,17,15,8729
PIE,2010,16,16,8730
PIE,2011,15,15,8722
PIE,2012,20,16,8749
PIE,2013,18,18,8720
PIE,2014,22,22,8723
PIE,2015,27,22,8730
PIE,2016,23,20,8755
PIE,2017,42,39,8728
PIE,2018,45,45,8716
PIE,2019,38,31,8728
PIE,2020,18,14,8704
PIE,2021,25,24,8724
PIE,2022,31,30,8700
PIE,2023,36,21,8726
PIE,2024,51,44,8438
PIE,2025,46,38,8626
SNA,2000,17,3,8737
SNA,2001,10,5,8687
SNA,2002,22,12,8671
SNA,2003,12,10,8677
SNA,2004,11,6,8734
SNA,2005,8,5,8708
SNA,2006,21,17,8697
SNA,2007,17,13,8710
SNA,2008,12,11,8747
SNA,2009,16,15,8733
SNA,2010,20,19,8730
SNA,2011,23,23,8698
SNA,2012,28,26,8753
SNA,2013,25,24,8731
SNA,2014,27,26,8729
SNA,2015,34,31,8730
SNA,2016,39,39,8748
SNA,2017,30,27,8735
SNA,2018,21,21,8732
SNA,2019,25,22,8732
SNA,2020,15,15,8755
SNA,2021,43,41,8714
SNA,2022,36,34,8729
SNA,2023,35,34,8736
SNA,2024,30,29,8754
SNA,2025,27,26,8567
PWM,2000,3,1,8691
PWM,2001,11,0,8719
PWM,2002,8,5,8695
PWM,2003,5,5,8673
PWM,2004,2,0,8698
PWM,2005,7,6,8694
PWM,2006,8,7,8667
PWM,2007,16,13,8682
PWM,2008,14,13,8727
PWM,2009,14,13,8715
PWM,2010,9,9,8655
PWM,2011,22,18,8713
PWM,2012,15,15,8724
PWM,2013,17,17,8694
PWM,2014,8,6,8728
PWM,2015,11,9,8696
PWM,2016,20,20,8748
PWM,2017,11,10,8709
PWM,2018,25,25,8717
PWM,2019,13,13,8720
PWM,2020,22,20,8719
PWM,2021,25,24,8726
PWM,2022,35,35,8729
PWM,2023,39,37,8735
PWM,2024,47,47,8706
PWM,2025,33,33,8702
PIA,2000,5,5,8707
PIA,2001,10,7,8663
PIA,2002,6,2,8705
PIA,2003,4,3,8731
PIA,2004,3,3,8748
PIA,2005,1,1,8729
PIA,2006,18,15,8727
PIA,2007,7,7,8724
PIA,2008,6,6,8749
PIA,2009,17,17,8726
PIA,2010,19,19,8721
PIA,2011,6,6,8739
PIA,2012,15,15,8752
PIA,2013,16,13,8721
PIA,2014,19,19,8721
PIA,2015,21,18,8730
PIA,2016,10,10,8751
PIA,2017,17,17,8727
PIA,2018,14,14,8729
PIA,2019,17,13,8722
PIA,2020,13,11,8747
PIA,2021,16,16,8725
PIA,2022,15,15,8701
PIA,2023,20,13,8735
PIA,2024,9,8,8741
PIA,2025,29,29,8716
MYR,2000,11,6,8204
MYR,2001,3,2,2690
MYR,2002,7,2,2659
MYR,2003,9,5,2718
MYR,2004,3,1,2652
MYR,2005,8,5,2742
MYR,2006,6,2,2834
MYR,2007,7,4,3347
MYR,2008,3,3,3038
MYR,2009,14,5,2897
MYR,2010,14,7,3109
MYR,2011,13,11,7988
MYR,2012,9,6,2967
MYR,2013,10,6,3616
MYR,2014,24,14,4061
MYR,2015,16,11,4289
MYR,2016,25,6,1362
MYR,2017,40,38,4625
MYR,2018,36,36,8500
MYR,2019,23,22,8658
MYR,2020,15,14,8737
MYR,2021,25,25,8726
MYR,2022,35,33,8726
MYR,2023,39,32,8732
MYR,2024,43,39,8709
MYR,2025,38,34,8620
BTR,2000,21,6,8745
BTR,2001,6,2,8729
BTR,2002,15,0,8714
BTR,2003,14,1,8716
BTR,2004,7,1,8755
BTR,2005,3,2,8730
BTR,2006,19,15,8729
BTR,2007,13,10,8725
BTR,2008,1,1,8749
BTR,2009,16,15,8727
BTR,2010,11,9,8731
BTR,2011,12,12,8692
BTR,2012,28,25,8751
BTR,2013,17,15,8724
BTR,2014,17,16,8725
BTR,2015,6,4,8726
BTR,2016,26,21,8755
BTR,2017,17,17,8728
BTR,2018,14,14,8729
BTR,2019,0,0,8735
BTR,2020,15,14,8751
BTR,2021,5,5,8732
BTR,2022,6,6,8730
BTR,2023,10,9,8731
BTR,2024,16,16,8714
BTR,2025,16,16,8712
TUS,2000,7,2,8683
TUS,2001,12,3,8695
TUS,2002,8,5,8708
TUS,2003,9,7,8700
TUS,2004,6,5,8742
TUS,2005,10,10,8730
TUS,2006,6,1,8732
TUS,2007,12,8,8165
TUS,2008,2,2,8755
TUS,2009,25,25,8729
TUS,2010,11,10,8680
TUS,2011,19,16,8714
TUS,2012,10,6,8758
TUS,2013,13,12,8730
TUS,2014,10,10,8733
TUS,2015,19,17,8726
TUS,2016,15,10,8755
TUS,2017,25,22,8494
TUS,2018,24,24,8732
TUS,2019,25,22,8732
TUS,2020,3,2,8750
TUS,2021,16,16,8733
TUS,2022,11,11,8730
TUS,2023,23,22,8735
TUS,2024,13,13,8740
TUS,2025,11,11,8726
EVV,2000,0,0,8692
EVV,2001,5,1,8717
EVV,2002,8,1,8613
EVV,2003,13,6,8692
EVV,2004,17,7,8607
EVV,2005,9,3,8713
EVV,2006,16,5,8726
EVV,2007,28,2,8730
EVV,2008,12,3,8751
EVV,2009,5,0,8729
EVV,2010,7,5,8728
EVV,2011,2,1,8737
EVV,2012,12,12,8758
EVV,2013,24,22,8733
EVV,2014,47,45,8731
EVV,2015,28,26,8724
EVV,2016,21,21,8749
EVV,2017,26,26,8732
EVV,2018,19,18,8719
EVV,2019,20,19,8732
EVV,2020,9,9,8749
EVV,2021,28,28,8729
EVV,2022,6,6,8714
EVV,2023,26,22,8739
EVV,2024,32,31,8761
EVV,2025,29,29,8666
RFD,2000,2,2,8455
RFD,2001,1,1,8654
RFD,2002,4,4,8677
RFD,2003,1,1,8731
RFD,2004,1,1,8714
RFD,2005,16,8,8700
RFD,2006,17,13,8707
RFD,2007,15,12,8686
RFD,2008,18,17,8749
RFD,2009,13,12,8726
RFD,2010,17,17,8723
RFD,2011,20,20,8717
RFD,2012,20,19,8755
RFD,2013,18,16,8722
RFD,2014,15,15,8723
RFD,2015,10,10,8709
RFD,2016,15,12,8739
RFD,2017,10,7,8724
RFD,2018,23,22,8716
RFD,2019,29,19,8725
RFD,2020,19,12,8749
RFD,2021,34,22,8730
RFD,2022,24,22,8731
RFD,2023,21,15,8735
RFD,2024,24,23,8754
RFD,2025,20,20,8734
ELP,2000,6,0,8702
ELP,2001,2,0,8713
ELP,2002,14,5,8728
ELP,2003,6,2,8728
ELP,2004,11,5,8732
ELP,2005,6,3,8735
ELP,2006,8,6,8735
ELP,2007,36,24,8728
ELP,2008,11,10,8759
ELP,2009,34,23,8711
ELP,2010,13,11,8735
ELP,2011,5,5,8735
ELP,2012,13,10,8758
ELP,2013,6,6,8733
ELP,2014,16,16,8733
ELP,2015,39,36,8735
ELP,2016,8,7,8757
ELP,2017,19,17,8734
ELP,2018,23,21,8732
ELP,2019,21,17,8734
ELP,2020,13,13,8759
ELP,2021,11,6,8731
ELP,2022,19,19,8730
ELP,2023,34,30,8735
ELP,2024,28,28,8760
ELP,2025,31,31,8734
BUR,2000,8,8,8725
BUR,2001,2,1,8661
BUR,2002,14,10,8707
BUR,2003,22,16,8722
BUR,2004,15,11,8736
BUR,2005,17,12,8732
BUR,2006,18,17,8735
BUR,2007,28,22,8726
BUR,2008,11,10,8755
BUR,2009,22,19,8733
BUR,2010,24,20,8734
BUR,2011,61,60,8736
BUR,2012,18,16,8755
BUR,2013,24,24,8728
BUR,2014,18,18,8730
BUR,2015,20,20,8732
BUR,2016,30,27,8757
BUR,2017,12,11,8733
BUR,2018,12,12,8736
BUR,2019,32,31,8734
BUR,2020,21,20,8754
BUR,2021,5,5,8728
BUR,2022,8,7,8733
BUR,2023,19,16,8737
BUR,2024,48,47,8761
BUR,2025,30,30,8692
FWA,2000,12,9,8712
FWA,2001,5,5,8718
FWA,2002,6,6,8705
FWA,2003,9,8,8721
FWA,2004,6,6,8740
FWA,2005,5,5,8715
FWA,2006,9,4,8725
FWA,2007,15,14,8703
FWA,2008,8,6,8738
FWA,2009,9,9,8732
FWA,2010,3,3,8727
FWA,2011,16,16,8729
FWA,2012,11,11,8749
FWA,2013,8,8,8721
FWA,2014,9,7,8727
FWA,2015,16,15,8715
FWA,2016,11,10,8755
FWA,2017,11,11,8729
FWA,2018,18,17,8718
FWA,2019,14,13,8731
FWA,2020,21,18,8746
FWA,2021,20,20,8727
FWA,2022,17,17,8730
FWA,2023,22,19,8734
FWA,2024,10,8,8758
FWA,2025,17,17,8736
APA,2000,1,1,8652
APA,2001,0,0,8696
APA,2002,1,1,8705
APA,2003,3,3,8677
APA,2004,2,1,8709
APA,2005,1,1,8688
APA,2006,4,4,8685
APA,2007,1,1,8701
APA,2008,1,1,8743
APA,2009,7,7,8728
APA,2010,5,5,8710
APA,2011,15,15,8720
APA,2012,13,13,8749
APA,2013,7,7,8720
APA,2014,17,17,8730
APA,2015,14,14,8708
APA,2016,22,22,8755
APA,2017,22,22,8725
APA,2018,22,22,8717
APA,2019,19,16,8730
APA,2020,25,25,8748
APA,2021,8,8,8731
APA,2022,16,12,8719
APA,2023,17,12,8733
APA,2024,25,25,8736
APA,2025,23,23,8725
LCK,2000,3,3,8285
LCK,2001,1,1,2973
LCK,2002,6,0,4075
LCK,2003,1,1,8548
LCK,2004,4,4,8358
LCK,2005,4,3,12149
LCK,2006,2,1,5534
LCK,2007,6,6,4771
LCK,2008,6,5,4821
LCK,2009,8,7,15619
LCK,2010,9,7,15377
LCK,2011,3,3,8692
LCK,2012,14,10,8644
LCK,2013,20,20,8655
LCK,2014,6,5,8649
LCK,2015,4,4,8641
LCK,2016,11,11,8082
LCK,2017,15,12,8526
LCK,2018,23,23,8679
LCK,2019,22,20,8211
LCK,2020,23,22,8717
LCK,2021,16,15,8675
LCK,2022,16,16,8694
LCK,2023,16,16,8586
LCK,2024,9,7,8668
LCK,2025,11,11,8723
BOI,2000,6,3,8717
BOI,2001,6,0,8727
BOI,2002,4,2,8716
BOI,2003,6,4,8657
BOI,2004,8,6,8732
BOI,2005,20,20,8735
BOI,2006,13,10,8734
BOI,2007,16,12,8729
BOI,2008,8,6,8754
BOI,2009,11,10,8728
BOI,2010,16,16,8727
BOI,2011,9,8,8792
BOI,2012,21,20,8758
BOI,2013,12,12,8727
BOI,2014,13,13,8732
BOI,2015,12,11,8732
BOI,2016,36,30,8750
BOI,2017,13,12,8716
BOI,2018,17,16,8721
BOI,2019,17,14,8726
BOI,2020,11,11,8753
BOI,2021,17,17,8729
BOI,2022,17,17,8728
BOI,2023,17,15,8739
BOI,2024,26,25,8764
BOI,2025,20,19,8734
PSM,2000,3,3,8550
PSM,2001,4,4,8558
PSM,2002,5,5,8302
PSM,2003,3,3,8585
PSM,2004,6,6,7737
PSM,2005,5,5,8228
PSM,2006,2,2,8536
PSM,2007,2,2,8571
PSM,2008,0,0,8594
PSM,2009,0,0,8697
PSM,2010,6,6,8684
PSM,2011,0,0,8508
PSM,2012,0,0,8683
PSM,2013,3,3,5557
PSM,2014,6,6,8480
PSM,2015,4,4,8647
PSM,2016,7,7,8634
PSM,2017,3,3,8651
PSM,2018,3,3,8504
PSM,2019,10,10,8491
PSM,2020,8,6,8682
PSM,2021,9,9,8588
PSM,2022,22,22,8696
PSM,2023,7,7,8695
PSM,2024,3,3,8740
PSM,2025,4,4,8615
CID,2000,16,0,8702
CID,2001,10,2,8690
CID,2002,9,6,8708
CID,2003,7,2,8686
CID,2004,10,6,8727
CID,2005,9,2,8724
CID,2006,16,7,8731
CID,2007,11,2,8711
CID,2008,11,8,8746
CID,2009,13,10,8725
CID,2010,14,14,8727
CID,2011,19,19,8734
CID,2012,10,10,8754
CID,2013,14,14,8724
CID,2014,25,24,8721
CID,2015,27,18,8712
CID,2016,56,55,8751
CID,2017,16,16,8731
CID,2018,32,32,8723
CID,2019,46,40,8725
CID,2020,6,6,8730
CID,2021,30,29,8727
CID,2022,36,35,8728
CID,2023,27,16,8735
CID,2024,53,53,8755
CID,2025,22,22,8690
SGF,2000,2,1,8532
SGF,2001,1,0,4523
SGF,2002,11,0,5184
SGF,2003,6,1,8702
SGF,2004,9,2,8660
SGF,2005,17,10,8653
SGF,2006,16,13,8677
SGF,2007,19,17,8640
SGF,2008,7,7,8682
SGF,2009,18,12,8688
SGF,2010,19,17,8695
SGF,2011,12,12,8706
SGF,2012,13,12,8755
SGF,2013,23,23,8715
SGF,2014,14,14,8728
SGF,2015,18,16,8699
SGF,2016,28,27,8750
SGF,2017,22,19,8720
SGF,2018,20,20,8714
SGF,2019,29,28,8715
SGF,2020,21,18,8743
SGF,2021,19,19,8721
SGF,2022,18,18,8723
SGF,2023,28,22,8731
SGF,2024,25,24,8753
SGF,2025,27,24,8675
GSO,2000,9,4,8520
GSO,2001,2,0,8671
GSO,2002,9,4,8696
GSO,2003,10,5,8685
GSO,2004,9,3,8677
GSO,2005,11,3,8670
GSO,2006,12,5,8714
GSO,2007,15,5,8670
GSO,2008,6,4,8631
GSO,2009,5,3,8672
GSO,2010,6,6,8637
GSO,2011,5,5,8681
GSO,2012,4,4,8686
GSO,2013,7,6,8711
GSO,2014,22,19,8727
GSO,2015,15,12,8704
GSO,2016,12,10,8756
GSO,2017,11,11,8723
GSO,2018,21,18,8719
GSO,2019,52,46,8726
GSO,2020,20,14,8740
GSO,2021,27,26,8720
GSO,2022,25,25,8719
GSO,2023,30,28,8731
GSO,2024,23,23,8751
GSO,2025,24,22,8732
SBN,2000,1,0,8718
SBN,2001,4,1,8724
SBN,2002,9,8,8705
SBN,2003,6,4,8723
SBN,2004,6,2,8716
SBN,2005,3,2,8696
SBN,2006,12,10,8703
SBN,2007,13,11,8702
SBN,2008,1,1,8746
SBN,2009,17,15,8727
SBN,2010,9,8,8730
SBN,2011,3,3,8734
SBN,2012,9,8,8753
SBN,2013,6,6,8699
SBN,2014,9,9,8673
SBN,2015,12,12,8709
SBN,2016,12,12,8519
SBN,2017,20,20,8660
SBN,2018,12,12,8724
SBN,2019,6,6,8722
SBN,2020,9,9,8745
SBN,2021,7,7,8725
SBN,2022,11,11,8727
SBN,2023,20,16,8737
SBN,2024,16,16,8758
SBN,2025,19,19,8716
MLI,2000,10,7,8683
MLI,2001,7,5,7146
MLI,2002,7,5,8677
MLI,2003,11,7,6199
MLI,2004,20,17,8685
MLI,2005,16,14,8677
MLI,2006,39,23,8726
MLI,2007,22,15,8709
MLI,2008,14,14,8741
MLI,2009,22,22,8712
MLI,2010,10,10,8720
MLI,2011,18,18,8739
MLI,2012,10,10,8752
MLI,2013,5,5,8726
MLI,2014,16,15,8722
MLI,2015,15,12,8726
MLI,2016,12,12,8751
MLI,2017,12,12,8724
MLI,2018,9,9,8724
MLI,2019,14,12,8728
MLI,2020,10,10,8749
MLI,2021,17,16,8726
MLI,2022,18,18,8729
MLI,2023,26,23,8737
MLI,2024,17,15,8762
MLI,2025,19,19,8725
ROC,2000,20,7,8711
ROC,2001,24,4,8711
ROC,2002,9,5,8713
ROC,2003,20,6,8713
ROC,2004,18,10,8741
ROC,2005,1,1,8732
ROC,2006,20,15,8728
ROC,2007,5,4,8711
ROC,2008,8,8,8755
ROC,2009,7,7,8729
ROC,2010,8,7,8728
ROC,2011,8,7,8736
ROC,2012,6,6,8757
ROC,2013,15,14,8725
ROC,2014,33,31,8734
ROC,2015,30,26,8728
ROC,2016,24,21,8750
ROC,2017,8,8,8729
ROC,2018,24,24,8734
ROC,2019,14,14,8727
ROC,2020,15,14,8759
ROC,2021,13,11,8733
ROC,2022,24,23,8725
ROC,2023,27,24,8736
ROC,2024,22,22,8762
ROC,2025,31,31,8729
GNV,2000,0,0,8738
GNV,2001,2,1,8724
GNV,2002,5,1,8731
GNV,2003,4,1,8715
GNV,2004,0,0,8738
GNV,2005,0,0,8729
GNV,2006,0,0,8730
GNV,2007,2,2,8723
GNV,2008,5,3,8749
GNV,2009,3,3,8707
GNV,2010,1,1,8728
GNV,2011,7,7,8726
GNV,2012,8,8,8749
GNV,2013,5,5,8707
GNV,2014,7,7,8722
GNV,2015,4,3,8717
GNV,2016,4,4,8748
GNV,2017,3,3,8719
GNV,2018,11,11,8718
GNV,2019,7,6,8721
GNV,2020,11,9,8745
GNV,2021,22,21,8722
GNV,2022,10,9,8728
GNV,2023,12,11,8717
GNV,2024,19,19,8755
GNV,2025,11,11,8626
VNY,2000,2,2,8661
VNY,2001,3,3,8620
VNY,2002,15,13,8690
VNY,2003,28,27,8711
VNY,2004,9,9,8500
VNY,2005,10,10,8626
VNY,2006,9,9,8352
VNY,2007,4,4,8695
VNY,2008,2,2,8735
VNY,2009,11,7,8725
VNY,2010,8,8,8724
VNY,2011,17,17,8727
VNY,2012,3,3,8749
VNY,2013,5,4,8618
VNY,2014,2,2,8730
VNY,2015,9,8,8689
VNY,2016,9,9,8727
VNY,2017,7,6,8675
VNY,2018,16,16,8718
VNY,2019,17,17,8730
VNY,2020,10,10,8752
VNY,2021,14,14,8715
VNY,2022,12,12,8728
VNY,2023,12,11,8344
VNY,2024,21,21,8667
VNY,2025,15,15,8685
ICT,2000,8,5,8597
ICT,2001,18,9,8574
ICT,2002,8,6,8653
ICT,2003,9,5,8730
ICT,2004,8,3,8714
ICT,2005,10,10,8695
ICT,2006,13,12,8711
ICT,2007,8,6,7417
ICT,2008,6,6,8737
ICT,2009,17,13,8724
ICT,2010,15,11,8717
ICT,2011,19,19,8709
ICT,2012,11,11,8753
ICT,2013,8,7,8719
ICT,2014,17,15,8601
ICT,2015,13,11,8709
ICT,2016,15,15,8746
ICT,2017,17,17,8723
ICT,2018,37,37,8687
ICT,2019,14,13,8723
ICT,2020,19,17,8740
ICT,2021,23,22,8725
ICT,2022,26,25,8721
ICT,2023,34,27,8733
ICT,2024,43,43,8756
ICT,2025,36,35,8703
HVN,2000,2,1,5837
HVN,2001,5,2,5065
HVN,2002,1,1,8717
HVN,2003,2,0,8679
HVN,2004,10,8,8734
HVN,2005,3,2,8672
HVN,2006,1,1,8635
HVN,2007,3,3,8665
HVN,2008,10,10,8496
HVN,2009,1,1,8640
HVN,2010,7,7,8696
HVN,2011,10,10,8320
HVN,2012,13,13,8632
HVN,2013,1,1,8712
HVN,2014,3,2,8695
HVN,2015,10,10,8704
HVN,2016,5,3,8734
HVN,2017,5,5,8651
HVN,2018,9,9,8675
HVN,2019,9,7,8716
HVN,2020,2,2,8727
HVN,2021,2,2,8693
HVN,2022,6,6,8712
HVN,2023,8,7,8677
HVN,2024,11,11,8726
HVN,2025,23,22,8731
PNS,2000,38,34,8661
PNS,2001,12,7,8354
PNS,2002,10,9,8696
PNS,2003,9,9,8591
PNS,2004,6,5,8563
PNS,2005,12,7,8729
PNS,2006,8,5,8733
PNS,2007,14,10,8728
PNS,2008,6,4,8752
PNS,2009,13,13,8721
PNS,2010,14,13,8726
PNS,2011,20,20,8687
PNS,2012,14,14,8750
PNS,2013,13,13,8728
PNS,2014,20,20,8727
PNS,2015,15,12,8720
PNS,2016,8,7,8753
PNS,2017,18,18,8729
PNS,2018,24,24,8725
PNS,2019,20,20,8702
PNS,2020,7,7,8750
PNS,2021,22,21,8728
PNS,2022,21,21,8727
PNS,2023,28,19,8735
PNS,2024,21,20,8752
PNS,2025,43,43,8725
CHA,2000,1,1,8725
CHA,2001,3,2,8722
CHA,2002,5,1,8723
CHA,2003,13,12,8693
CHA,2004,12,8,8744
CHA,2005,14,14,8735
CHA,2006,6,6,8733
CHA,2007,5,4,8728
CHA,2008,24,24,8749
CHA,2009,23,17,8728
CHA,2010,14,12,8735
CHA,2011,14,13,8731
CHA,2012,14,12,8755
CHA,2013,2,2,8728
CHA,2014,14,14,8731
CHA,2015,7,1,8729
CHA,2016,11,11,8756
CHA,2017,10,10,8733
CHA,2018,9,9,8732
CHA,2019,11,10,8729
CHA,2020,9,9,8749
CHA,2021,13,13,8730
CHA,2022,14,14,8732
CHA,2023,13,8,8734
CHA,2024,10,10,8759
CHA,2025,27,25,8722
MAF,2000,2,1,8624
MAF,2001,1,0,8724
MAF,2002,4,1,8698
MAF,2003,9,2,8701
MAF,2004,4,3,8688
MAF,2005,2,0,8717
MAF,2006,22,20,8731
MAF,2007,5,4,8726
MAF,2008,8,8,8758
MAF,2009,5,4,8728
MAF,2010,9,9,8732
MAF,2011,3,3,8724
MAF,2012,11,11,8756
MAF,2013,11,11,8733
MAF,2014,11,11,8727
MAF,2015,20,20,8730
MAF,2016,17,14,8756
MAF,2017,15,15,8734
MAF,2018,6,6,8718
MAF,2019,23,23,8732
MAF,2020,10,9,8755
MAF,2021,15,14,8703
MAF,2022,7,5,8732
MAF,2023,15,10,8736
MAF,2024,18,18,8610
MAF,2025,21,20,8575
MKC,2000,4,4,8722
MKC,2001,1,1,8615
MKC,2002,6,4,8634
MKC,2003,3,3,8617
MKC,2004,3,2,8735
MKC,2005,5,5,8730
MKC,2006,3,3,8733
MKC,2007,2,2,8732
MKC,2008,2,2,8754
MKC,2009,3,2,8727
MKC,2010,7,7,8726
MKC,2011,7,6,8851
MKC,2012,4,4,8755
MKC,2013,4,4,8727
MKC,2014,12,12,8732
MKC,2015,15,15,8731
MKC,2016,13,13,8755
MKC,2017,12,12,8705
MKC,2018,17,16,8735
MKC,2019,16,15,8732
MKC,2020,16,14,8756
MKC,2021,24,22,8725
MKC,2022,14,14,8718
MKC,2023,7,6,8737
MKC,2024,19,17,8760
MKC,2025,18,18,8734
